Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(Default)	Opportunity(Default)
303446	X5eS5kvC8h	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3	EG-EPS02	1	y1R1	2006-06-06 08:45:46.0	2006-06-06 08:45:48.0	2006-06-06 08:45:48.0	2006-06-06 08:45:48.0	2	2		1	0	0	1		
303516	X5eS5kvC8h	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3	EG-EQS03	2	3*1/x*(y^2)	2006-06-06 09:13:13.0	2006-06-06 09:13:24.0	2006-06-06 09:13:24.0	2006-06-06 09:13:33.0	20	20		1	0	0	2		
303529	X5eS5kvC8h	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2	EG-EPS08	1	FinalAnswer	2006-06-06 09:38:32.0	2006-06-06 09:38:46.0	2006-06-06 09:38:46.0	2006-06-06 09:38:46.0	14	14		1	0	0	1	perform-mult-sp	61
303704	y4Vg256UzB	Unit CTA1_01, Section CTA1_01-3	REAL20	1	R2C2	2005-10-03 09:01:10.0	2005-10-03 09:01:14.0	2005-10-03 09:01:22.0	2005-10-03 09:01:22.0	12		12	0	0	2	1	Identifying units	21
304135	y4Vg256UzB	Unit CTA1_02, Section CTA1_02-4	REAL19A	1	R7C2	2005-11-04 10:19:57.0	2005-11-04 10:20:25.0	2005-11-04 10:20:43.0	2005-11-04 10:20:43.0	45		45	0	2	0	1	Using simple numbers~~Using large numbers~~Find Y, negative slope	168~~90~~22
304382	y4Vg256UzB	Unit ES_01, Section ES_01-6	EG21	10	x = 9-5	2005-11-21 10:04:36.0	2005-11-21 10:04:41.0	2005-11-21 10:04:41.0	2005-11-21 10:04:41.0	5	5		1	0	0	1	[SkillRule: Select Combine Terms; CLT]~~[SkillRule: Consolidate vars, no coeff; CLT]	31~~52
304672	y4Vg256UzB	Unit CTA1_04, Section CTA1_04-2	BH1T32C	1	R7C2	2006-02-28 15:02:50.0	2006-02-28 15:02:59.0	2006-02-28 15:02:59.0	2006-02-28 15:02:59.0	9	9		1	0	0	1	Entering a given	189
305350	y4Vg256UzB	Unit ES_02, Section ES_02-10	EG44	6	-5/x*x = -5x	2006-03-31 09:45:03.0	2006-03-31 09:45:08.0	2006-03-31 09:45:08.0	2006-03-31 09:45:19.0	16	16		1	0	0	3	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	43
305440	y4Vg256UzB	Unit CTA1_13, Section CTA1_13-1	PROP01	1	R3C1	2006-04-12 09:49:05.0	2006-04-12 09:49:49.0	2006-04-12 09:49:53.0	2006-04-12 09:49:53.0	48		48	0	1	0	1	Define Variable	69
305789	y4Vg256UzB	Unit CTA1_06, Section CTA1_06-2	JAN03	1	R1C1	2006-05-19 08:59:45.0	2006-05-19 09:00:00.0	2006-05-19 09:00:39.0	2006-05-19 09:00:39.0	54		54	0	1	0	1		
306053	y5009rpZ12	Unit CTA1_01, Section CTA1_01-3	REAL20C	1	R6C2	2005-09-07 08:58:47.0	2005-09-07 08:58:56.0	2005-09-07 08:58:56.0	2005-09-07 08:58:56.0	9	9		1	0	0	1	Using simple numbers~~Using large numbers~~Find Y, negative slope	56~~32~~9
306258	y5009rpZ12	Unit CTA1_02, Section CTA1_02-3	L3NOV10C	2	xMax	2005-09-12 08:37:07.0	2005-09-12 08:37:26.0	2005-09-12 08:37:26.0	2005-09-12 08:37:26.0	19	19		1	0	0	2	Changing axis bounds	17
306509	y5009rpZ12	Unit ES_01, Section ES_01-8	EG23	1	-6/3 = 3y/3	2005-09-16 08:52:01.0	2005-09-16 08:52:11.0	2005-09-16 08:52:11.0	2005-09-16 08:53:32.0	20	20		1	0	0	2	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	3
306830	y5009rpZ12	Unit CTA1_04, Section CTA1_04-3	PERCENT14	1	R2C1	2005-09-29 08:50:16.0	2005-09-29 08:50:25.0	2005-09-29 08:50:25.0	2005-09-29 08:50:25.0	9	9		1	0	0	1	Identifying units	69
307146	y5009rpZ12	Unit ES_02, Section ES_02-8	EG41	5	-17*7 = y/7*7	2005-10-03 08:57:04.0	2005-10-03 08:57:07.0	2005-10-03 08:57:07.0	2005-10-03 08:57:37.0	33	33		1	0	0	2	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	13
307272	y5009rpZ12	Unit CTA1_13, Section CTA1_13-1	PROP02	1	R4C1	2005-10-11 09:01:18.0	2005-10-11 09:01:27.0	2005-10-11 09:01:27.0	2005-10-11 09:01:27.0	9	9		1	0	0	1	Entering a given	186
307868	y5009rpZ12	Unit CTA1_06, Section CTA1_06-5	FBSMR2	1	R7C1	2005-10-28 09:07:54.0	2005-10-28 09:08:02.0	2005-10-28 09:08:02.0	2005-10-28 09:08:02.0	8	8		1	0	0	1	Entering a given	294
308259	y5009rpZ12	Unit ES_03, Section ES_03-8	LIT17A	1	r1R1	2005-11-11 09:45:56.0	2005-11-11 09:46:00.0	2005-11-11 09:46:00.0	2005-11-11 09:46:00.0	4	4		1	0	0	1		
308432	y5009rpZ12	Unit CTA1_08, Section CTA1_08-2	REAL31	1	R3C2	2005-11-18 09:56:03.0	2005-11-18 09:56:53.0	2005-11-18 09:57:12.0	2005-11-18 09:57:12.0	69		69	0	2	0	1	Using simple numbers~~Using small numbers~~Write expression, positive slope	191~~195~~72
308859	y5009rpZ12	Unit ES_04, Section ES_04-16	LIT58A	1	7+z*(c+q)-7 = s+g-7	2005-12-01 11:13:58.0	2005-12-01 11:14:10.0	2005-12-01 11:14:10.0	2005-12-01 11:14:18.0	20	20		1	0	0	2	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]	57
309115	y5009rpZ12	Unit CTA1_10, Section CTA1_10-4	FOR08_SP	1	R6C1	2005-12-12 14:27:18.0	2005-12-12 14:27:26.0	2005-12-12 14:27:26.0	2005-12-12 14:27:26.0	8	8		1	0	0	1	Entering a given	354
309399	y5009rpZ12	Unit ES_07, Section ES_07-4	LIT62A	1	di-expr	2005-12-20 10:04:44.0	2005-12-20 10:04:48.0	2005-12-20 10:04:48.0	2005-12-20 10:04:48.0	4	4		1	0	0	1		
309725	y5009rpZ12	Unit CTA1_12, Section CTA1_12-5	SYSFB25	1	YLabel	2006-01-09 09:59:36.0	2006-01-09 09:59:38.0	2006-01-09 09:59:38.0	2006-01-09 09:59:38.0	2	2		1	0	0	1	Labelling the axes	132
310069	y5009rpZ12	Unit ES_05, Section ES_05-9	EG62A	2	-64.07y-833.41 = -2083.98	2006-01-27 09:55:22.0	2006-01-27 09:55:33.0	2006-01-27 09:55:33.0	2006-01-27 09:55:33.0	11	11		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]	311~~61
310454	y5009rpZ12	Unit CTA1_14, Section CTA1_14-4	TPH15	1	R1C1	2006-02-24 10:02:26.0	2006-02-24 10:03:46.0	2006-02-24 10:03:46.0	2006-02-24 10:03:46.0	80	80		1	0	0	1		
310865	y5009rpZ12	Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2	YGE4X-11	1	GraphChoice1	2006-03-06 10:12:46.0	2006-03-06 10:13:26.0	2006-03-06 10:13:26.0	2006-03-06 10:13:32.0	46	46		1	0	0	2		
311283	y5009rpZ12	Unit CTA1_15, Section CTA1_15-3	SYS09	1	xMax	2006-03-13 09:52:08.0	2006-03-13 09:52:17.0	2006-03-13 09:52:17.0	2006-03-13 09:52:17.0	9	9		1	0	0	1	Changing axis bounds	190
311481	y5009rpZ12	Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1	NEWSQUARE7TRE	1	R4C3	2006-03-20 10:07:55.0	2006-03-20 10:07:57.0	2006-03-20 10:07:57.0	2006-03-20 10:07:57.0	2	2		1	0	0	1	Using simple numbers~~Using small numbers~~Find Y, positive slope~~Entering a computed linear value	391~~356~~54~~17
311509	y5009rpZ12	Unit QUADRATICS-FACTORING_ES, Section QUADRATICS-FACTORING_ES-1	EG-FACTOR01	2	x^2+7x+10	2006-03-21 03:16:11.0	2006-03-21 03:16:55.0	2006-03-21 03:19:29.0	2006-03-21 03:20:13.0	242		242	0	0	3	1		
311531	y5009rpZ12	Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1	NEWSQUARE8TRE	3	yMax	2006-03-21 13:25:14.0	2006-03-21 13:26:05.0	2006-03-21 13:26:05.0	2006-03-21 13:26:05.0	51	51		1	0	0	2	Changing axis bounds	208
311713	y5009rpZ12	Unit QUADRATICS-FACTORING_ES, Section QUADRATICS-FACTORING_ES-2	EG-FACTOR21	1	FinalAnswer	2006-04-06 09:00:57.0	2006-04-06 09:01:20.0	2006-04-06 09:01:20.0	2006-04-06 09:01:20.0	23	23		1	0	0	1	factor-quadratic-sp	24
312002	y5009rpZ12	Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1	EG-S-FACTOR17	1	(-6-sqrt(36))/6 = x	2006-04-11 13:24:47.0	2006-04-11 13:24:52.0	2006-04-11 13:24:52.0	2006-04-11 13:24:52.0	5	5		1	0	0	1	[SkillRule: Apply Exponent; {Expand Exponents; eval radical; Expand Exponents, radical}]	21
312406	y5009rpZ12	Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1	NEWQUAD7TRE	1	XLabel	2006-04-28 10:17:50.0	2006-04-28 10:18:00.0	2006-04-28 10:18:00.0	2006-04-28 10:18:00.0	10	10		1	0	0	1	Labelling the axes	179
312497	y5009rpZ12	Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3	EG-EPS01	1	xR2	2006-05-01 10:02:52.0	2006-05-01 10:02:57.0	2006-05-01 10:02:57.0	2006-05-01 10:02:57.0	5	5		1	0	0	1	perform-mult-row2-sp	21
312891	y5009rpZ12	Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3	EG-EQS03	5	row1-N-y	2006-05-08 09:43:49.0	2006-05-08 09:43:52.0	2006-05-08 09:43:52.0	2006-05-08 09:43:52.0	3	3		1	0	0	1		
313099	y5009rpZ12	Unit CTA1_20, Section CTA1_20-2	2PTFB22	1	4.8Y+387 = 450	2006-05-12 10:23:26.0	2006-05-12 10:23:32.0	2006-05-12 10:23:32.0	2006-05-12 10:23:32.0	6	6		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	431
313440	y5009rpZ12	Unit CTA1_21, Section CTA1_21-3	JAN07	2	yScale	2006-05-26 09:38:18.0	2006-05-26 09:38:21.0	2006-05-26 09:38:21.0	2006-05-26 09:39:02.0	10	10		1	0	0	3	Changing axis intervals	172
313535	y5009rpZ12	Unit CTA1_22, Section CTA1_22-1	SYSFB13	1	yScale	2006-05-26 12:29:07.0	2006-05-26 12:30:03.0	2006-05-26 12:30:03.0	2006-05-26 12:30:03.0	56	56		1	0	0	1	Changing axis intervals	177
313711	yB480DNZ70	Unit CTA1_01, Section CTA1_01-3	BH1T19	1	R5C1	2005-09-15 12:01:09.0	2005-09-15 12:01:14.0	2005-09-15 12:01:14.0	2005-09-15 12:01:14.0	5	5		1	0	0	1	Entering a given	41
314108	yB480DNZ70	Unit CTA1_02, Section CTA1_02-4	L2FB14C	1	yMax	2005-10-17 08:58:04.0	2005-10-17 08:58:17.0	2005-10-17 08:58:28.0	2005-10-17 08:58:55.0	37		37	0	2	0	4	Changing axis bounds	37
314337	yB480DNZ70	Unit ES_01, Section ES_01-9	EG25	2	-3*6 = y/6*6	2005-10-20 12:17:25.0	2005-10-20 12:18:08.0	2005-10-20 12:18:16.0	2005-10-20 12:24:43.0	438		438	0	6	0	2	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	2
314543	yB480DNZ70	Unit CTA1_04, Section CTA1_04-3	DEC01C	1	0.5S+3 = 23.5	2005-10-25 12:15:10.0	2005-10-25 12:15:16.0	2005-10-25 12:15:16.0	2005-10-25 12:15:16.0	6	6		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	48
314799	yB480DNZ70	Unit ES_02, Section ES_02-5	EG40	19	2/3 = 9y/9	2005-10-27 12:19:12.0	2005-10-27 12:19:20.0	2005-10-27 12:19:25.0	2005-10-27 12:19:25.0	13		13	0	1	0	1		
315007	yB480DNZ70	Unit CTA1_13, Section CTA1_13-1	PROP13	1	R5C1	2005-10-28 08:43:15.0	2005-10-28 08:43:41.0	2005-10-28 08:43:41.0	2005-10-28 08:43:41.0	26	26		1	0	0	1	Entering a given~~Convert unit, standard	186~~22
315035	yB480DNZ70	Unit CTA1_06, Section CTA1_06-2	FEB05	1	R1C1	2005-10-28 09:13:10.0	2005-10-28 09:13:49.0	2005-10-28 09:13:49.0	2005-10-28 09:13:49.0	39	39		1	0	0	1		
315085	yB480DNZ70	Unit CTA1_13, Section CTA1_13-1	PROP06	1	R7C1	2005-10-28 09:40:04.0	2005-10-28 09:40:10.0	2005-10-28 09:40:10.0	2005-10-28 09:40:10.0	6	6		1	0	0	1	Entering a given	211
315747	yB480DNZ70	Unit CTA1_06, Section CTA1_06-4	BH1T51	1	xMin	2005-12-16 10:10:19.0	2005-12-16 10:11:40.0	2005-12-16 10:11:44.0	2005-12-16 10:11:44.0	85		85	0	1	0	2	Changing axis bounds	120
316218	yB480DNZ70	Unit ES_03, Section ES_03-7	LIT5	1	m/q = x	2006-01-27 09:49:37.0	2006-01-27 09:50:03.0	2006-01-27 09:50:03.0	2006-01-27 09:50:03.0	26	26		1	0	0	1	[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	210
316514	yB480DNZ70	Unit CTA1_08, Section CTA1_08-3	PERCENT12	4	yMax	2006-02-06 09:39:33.0	2006-02-06 09:39:39.0	2006-02-06 09:39:39.0	2006-02-06 09:39:39.0	6	6		1	0	0	1	Changing axis bounds	161
317036	yB480DNZ70	Unit ES_04, Section ES_04-14	LIT22A	4	row1-N-c-z	2006-02-27 09:58:25.0	2006-02-27 09:58:27.0	2006-02-27 09:58:27.0	2006-02-27 10:00:16.0	5	5		1	0	0	2		
317534	yB480DNZ70	Unit CTA1_10, Section CTA1_10-6	DISTFB13_SP	1	R2C1	2006-03-08 14:51:21.0	2006-03-08 14:51:25.0	2006-03-08 14:51:25.0	2006-03-08 14:51:25.0	4	4		1	0	0	1	Identifying units	185
318203	yB480DNZ70	Unit ES_07, Section ES_07-4	LIT70A	4	6u-r*u-r*w-6u = x*s-6u	2006-03-24 12:14:26.0	2006-03-24 12:16:13.0	2006-03-24 12:16:13.0	2006-03-24 12:16:25.0	119	119		1	0	0	3	[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars with coeff; CLT]	136~~217
318942	yB480DNZ70	Unit CTA1_12, Section CTA1_12-6	SYS01	3	3C = 630	2006-05-08 09:55:06.0	2006-05-08 09:55:25.0	2006-05-08 09:56:28.0	2006-05-08 09:56:28.0	82		82	0	2	0	1	[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	174~~430
319279	yB480DNZ70	Unit ES_05, Section ES_05-6	EG60	7	9x-2 = -8x-4+4	2006-05-26 10:20:24.0	2006-05-26 10:20:28.0	2006-05-26 10:20:28.0	2006-05-26 10:20:28.0	4	4		1	0	0	1	[SkillRule: Consolidate vars with coeff; CLT]	273
319547	z1iLCTB32T	Unit CTA1_01, Section CTA1_01-3	L3NOV07A	1	R4C2	2005-09-26 09:16:53.0	2005-09-26 09:17:04.0		2005-09-26 09:20:43.0	221		221	0	14	4	0	Using simple numbers~~Using large numbers~~Find Y, negative slope	64~~38~~10
319960	z1iLCTB32T	Unit CTA1_02, Section CTA1_02-4	REAL28	1	R4C2	2005-11-18 09:43:49.0	2005-11-18 09:44:03.0	2005-11-18 09:44:03.0	2005-11-18 09:44:03.0	14	14		1	0	0	1	Using simple numbers~~Using small numbers~~Find Y, negative slope	173~~82~~26
320254	z1iLCTB32T	Unit ES_01, Section ES_01-10	EG27	1	-1 = -y/-1	2005-11-29 15:10:59.0	2005-11-29 15:11:04.0	2005-11-29 15:11:04.0	2005-11-29 15:11:04.0	5	5		1	0	0	1		
320513	z1iLCTB32T	Unit CTA1_04, Section CTA1_04-4	L5FB04A	1	-33-1.5J = -60	2005-12-06 15:20:32.0	2005-12-06 15:20:49.0	2005-12-06 15:21:05.0	2005-12-06 15:21:05.0	33		33	0	2	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]	37~~4
321053	z1iLCTB32T	Unit ES_02, Section ES_02-10	EG44	1	-8 = 1x	2006-01-24 10:00:04.0	2006-01-24 10:00:08.0		2006-01-24 10:00:08.0	4		4	0	1	0	0	[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]	41~~127
321191	z1iLCTB32T	Unit CTA1_13, Section CTA1_13-1	PROP10	1	R2C1	2006-01-25 14:49:41.0	2006-01-25 14:49:51.0	2006-01-25 14:49:51.0	2006-01-25 14:49:51.0	10	10		1	0	0	1	Identifying units	93
321717	z1iLCTB32T	Unit CTA1_06, Section CTA1_06-4	L6FB07	1	R3C2	2006-02-10 09:41:21.0	2006-02-10 09:41:31.0	2006-02-10 09:41:54.0	2006-02-10 09:41:54.0	33		33	0	1	3	1	Write expression, positive slope~~Using large numbers~~Using difficult numbers	77~~118~~121
322516	z1iLCTB32T	Unit ES_03, Section ES_03-6	EG51	3	constant terms1R1	2006-03-03 10:06:31.0	2006-03-03 10:06:33.0	2006-03-03 10:06:33.0	2006-03-03 10:06:33.0	2	2		1	0	0	1		
322942	z1iLCTB32T	Unit CTA1_08, Section CTA1_08-3	FEB08	1	Slope Field 1	2006-03-10 09:55:07.0	2006-03-10 09:55:09.0	2006-03-10 09:55:09.0	2006-03-10 09:55:09.0	2	2		1	0	0	1	Entering the slope	18
323446	z1iLCTB32T	Unit ES_04, Section ES_04-12	EG58	2	9 = 5x+4*-6x+4*-4	2006-03-24 10:10:04.0	2006-03-24 10:10:08.0	2006-03-24 10:10:14.0	2006-03-24 10:10:14.0	10		10	0	1	0	1		
324005	z1iLCTB32T	Unit CTA1_10, Section CTA1_10-4	DIST02_SP	1	R7C2	2006-04-03 09:44:26.0	2006-04-03 09:44:34.0	2006-04-03 09:44:34.0	2006-04-03 09:44:34.0	8	8		1	0	0	1	Entering a given	404
324578	z1iLCTB32T	Unit ES_07, Section ES_07-4	LIT64A	2	y*j2R1	2006-04-18 14:45:06.0	2006-04-18 14:45:10.0	2006-04-18 14:45:10.0	2006-04-18 14:45:10.0	4	4		1	0	0	1		
325130	z1iLCTB32T	Unit CTA1_12, Section CTA1_12-5	SYSFB24	1	R4C1	2006-05-01 09:53:22.0	2006-05-01 09:53:25.0	2006-05-01 09:53:25.0	2006-05-01 09:53:25.0	3	3		1	0	0	1	Entering a given	466
325663	z1iLCTB32T	Unit ES_05, Section ES_05-8	EG61	5	xR2	2006-06-06 09:35:18.0	2006-06-06 09:35:24.0	2006-06-06 09:35:24.0	2006-06-06 09:38:10.0	8	8		1	0	0	2		
325870	50r4Tfl105	Unit CTA1_01, Section CTA1_01-2	RXMX1C	1	R3C2	2005-09-08 13:35:15.0	2005-09-08 13:35:20.0	2005-09-08 13:35:20.0	2005-09-08 13:35:20.0	5	5		1	0	0	1	Using simple numbers~~Using small numbers~~Write expression, positive slope	11~~11~~3
326013	5x5fHvFFLv	Unit CTA1_01, Section CTA1_01-3	JAN11A	1	R2C1	2005-09-12 13:14:24.0	2005-09-12 13:14:30.0	2005-09-12 13:14:30.0	2005-09-12 13:14:30.0	6	6		1	0	0	1	Identifying units	20
326211	5x5fHvFFLv	Unit CTA1_02, Section CTA1_02-3	L3NOV10C	3	R4C2	2005-09-14 13:25:57.0	2005-09-14 13:26:14.0	2005-09-14 13:26:14.0	2005-09-14 13:26:14.0	17	17		1	0	0	1	Using simple numbers~~Using large numbers~~Find Y, positive slope	101~~41~~36
326433	5x5fHvFFLv	Unit ES_01, Section ES_01-9	EG24	1	-10y/-10 = 0/-10	2005-09-16 13:17:04.0	2005-09-16 13:17:08.0	2005-09-16 13:17:08.0	2005-09-16 13:17:15.0	11	11		1	0	0	2	[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]]	2
326584	5x5fHvFFLv	Unit CTA1_04, Section CTA1_04-3	PERCENT14B	1	ValidEquations	2005-09-20 13:17:33.0	2005-09-20 13:17:44.0	2005-09-20 13:17:44.0	2005-09-20 13:18:10.0	19	19		1	0	0	3		
326780	5x5fHvFFLv	Unit ES_02, Section ES_02-9	EG44	1	-2/4 = 4y/4	2005-09-23 13:19:24.0	2005-09-23 13:19:34.0	2005-09-23 13:19:34.0	2005-09-23 13:19:34.0	10	10		1	0	0	1		
326901	5x5fHvFFLv	Unit CTA1_13, Section CTA1_13-1	PROP01	1	R3C2	2005-09-27 13:13:26.0	2005-09-27 13:13:36.0	2005-09-27 13:13:36.0	2005-09-27 13:13:36.0	10	10		1	0	0	1	Using small numbers~~Write expression, positive slope~~Using difficult numbers	114~~42~~46
327138	5x5fHvFFLv	Unit CTA1_06, Section CTA1_06-4	L6FB07	1	R4C1	2005-09-28 13:23:30.0	2005-09-28 13:23:37.0	2005-09-28 13:23:37.0	2005-09-28 13:23:37.0	7	7		1	0	0	1	Entering a given	224
327445	5x5fHvFFLv	Unit ES_03, Section ES_03-7	LIT11	1	2-m = s	2005-12-01 13:30:44.0	2005-12-01 13:31:00.0	2005-12-01 13:31:00.0	2005-12-01 13:31:00.0	16	16		1	0	0	1	[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]	84
327678	5x5fHvFFLv	Unit CTA1_08, Section CTA1_08-3	FEB08	1	YLabel	2005-12-01 14:17:12.0	2005-12-01 14:17:16.0	2005-12-01 14:17:16.0	2005-12-01 14:17:16.0	4	4		1	0	0	1	Labelling the axes	89
327874	5x5fHvFFLv	Unit ES_04, Section ES_04-11	EG58A	1	-495y-2160-50y = 30	2006-05-18 11:39:46.0	2006-05-18 11:39:51.0	2006-05-18 11:39:51.0	2006-05-18 11:39:51.0	5	5		1	0	0	1	[SkillRule: Consolidate vars with coeff; CLT]	63
328123	8d194g9ccT	Unit CTA1_01, Section CTA1_01-3	JAN11B	1	R4C1	2005-11-17 13:07:49.0	2005-11-17 13:07:58.0	2005-11-17 13:07:58.0	2005-11-17 13:07:58.0	9	9		1	0	0	1	Entering a given	43
328409	8d194g9ccT	Unit CTA1_02, Section CTA1_02-4	BH1T29C	1	R4C1	2005-11-22 13:24:02.0	2005-11-22 13:24:06.0	2005-11-22 13:24:06.0	2005-11-22 13:24:06.0	4	4		1	0	0	1	Entering a given	98
328700	8d194g9ccT	Unit ES_01, Section ES_01-9	EG25	2	pm-r-den-node	2005-11-30 13:19:28.0	2005-11-30 13:19:30.0	2005-11-30 13:19:30.0	2005-11-30 13:19:30.0	2	2		1	0	0	1		
328865	8d194g9ccT	Unit CTA1_04, Section CTA1_04-2	BH1T02	1	R5C1	2005-12-02 13:04:25.0	2005-12-02 13:04:27.0	2005-12-02 13:04:36.0	2005-12-02 13:04:36.0	11		11	0	1	0	1	Entering a given	150
329236	8d194g9ccT	Unit ES_02, Section ES_02-9	EG44	4	5/x = 9	2005-12-12 13:08:56.0	2005-12-12 13:09:04.0	2005-12-12 13:09:04.0	2005-12-12 13:09:04.0	8	8		1	0	0	1	[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]	4
329359	8d194g9ccT	Unit CTA1_13, Section CTA1_13-1	PROP01	1	R3C2	2005-12-19 12:58:58.0	2005-12-19 12:59:15.0	2005-12-19 12:59:15.0	2005-12-19 12:59:15.0	17	17		1	0	0	1	Using small numbers~~Write expression, positive slope~~Using difficult numbers	137~~50~~58
329763	8d194g9ccT	Unit CTA1_06, Section CTA1_06-3	BH1T43	1	R2C1	2006-01-05 12:55:01.0	2006-01-05 12:55:05.0	2006-01-05 12:55:05.0	2006-01-05 12:55:05.0	4	4		1	0	0	1	Identifying units	109
